Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1203234,/EX,mobile,7/12/2012,C,$15
1203235,-;D,online,2/8/2012,C,$34
1203236,:UZ,mobile,7/13/2014,D,$29
1203237,T<7,branch,7/3/2014,C,$38
1203238,35K,mobile,6/24/2013,D,$1
1203239,5SZ,mobile,1/7/2013,C,$40
1203240,S.E,mobile,6/7/2014,C,$19
1203241,TC8,online,8/28/2013,C,$41
1203242,3?N,online,12/18/2014,D,$41
1203243,E72,online,4/18/2014,D,$1
1203244,S9?,online,7/22/2013,C,$39
1203245,YH5,mobile,6/21/2014,D,$6
1203246,Q;Z,mobile,5/20/2014,C,$26
1203247,F;W,online,1/4/2014,C,$49
1203248,:5F,mobile,5/2/2014,D,$38
1203249,L=G,branch,7/18/2012,C,$1
1203250,@YJ,mobile,2/20/2012,D,$41
1203251,Z@6,mobile,1/2/2014,C,$3
1203252,QA-,online,5/6/2014,C,$13
1203253,=KA,mobile,9/19/2014,C,$15
1203254,6-2,branch,7/18/2012,D,$45
1203255,V.=,mobile,3/7/2013,C,$22
1203256,/.C,mobile,11/3/2013,C,$27
1203257,4B7,mobile,8/12/2012,D,$40
1203258,EBC,online,10/16/2012,C,$39
1203259,<ON,online,11/4/2014,D,$5
1203260,S7F,online,6/22/2013,C,$40
1203261,K4D,online,8/26/2013,C,$16
1203262,AFV,mobile,9/15/2014,C,$31
1203263,@26,mobile,12/15/2014,D,$15
1203264,Y?B,online,11/17/2014,D,$37
1203265,96<,mobile,8/13/2014,C,$22
1203266,AG2,branch,9/5/2014,D,$50
1203267,RDC,mobile,4/7/2014,C,$8
1203268,E?5,mobile,9/23/2012,C,$9
1203269,TX9,mobile,10/28/2012,D,$49
1203270,1WE,online,2/28/2014,C,$49
1203271,EGJ,online,11/1/2012,D,$25
1203272,AV;,online,6/13/2014,C,$25
1203273,NX7,online,5/19/2013,C,$12
1203274,-0F,mobile,9/2/2013,C,$50
1203275,0T7,mobile,4/24/2014,D,$15
1203276,S/I,online,4/25/2013,C,$37
1203277,U=R,mobile,10/17/2014,C,$16
1203278,<WV,branch,1/18/2014,D,$29
1203279,S;O,mobile,2/19/2012,C,$6
1203280,ZO?,mobile,8/5/2014,D,$22
1203281,ZT1,online,5/9/2014,C,$10
1203282,N;@,mobile,9/25/2012,C,$11
1203283,YZE,branch,1/19/2014,C,$12
1203284,P@;,mobile,2/5/2012,D,$42
1203285,9Y.,mobile,12/22/2012,D,$32
1203286,SU9,mobile,11/3/2013,C,$23
1203287,;6?,online,4/20/2014,D,$27
1203288,S7;,online,7/17/2014,C,$4
1203289,A79,online,11/20/2012,C,$3
1203290,M/E,online,12/6/2014,D,$21
1203291,TR6,mobile,4/14/2012,C,$5
1203292,AFU,mobile,3/27/2014,D,$4
1203293,E=Y,online,5/25/2014,C,$9
1203294,S8?,mobile,8/8/2014,C,$35
1203295,>WZ,branch,5/11/2012,C,$38
1203296,?0=,mobile,3/8/2014,D,$44
1203297,G7>,mobile,6/17/2013,C,$11
1203298,RCL,mobile,5/14/2012,C,$27
1203299,.KJ,online,2/28/2014,D,$44
1203300,WJC,online,3/21/2014,C,$6
1203301,NLH,online,7/27/2012,D,$25
1203302,STP,online,4/14/2012,C,$13
1203303,?58,mobile,2/15/2014,C,$29
1203304,FVO,mobile,1/17/2014,C,$1
1203305,64L,online,8/25/2013,D,$28
1203306,W2Q,mobile,10/21/2014,D,$16
1203307,<8<,branch,1/23/2013,C,$9
1203308,JGW,mobile,10/17/2012,D,$23
1203309,1@W,mobile,2/23/2013,C,$1
1203310,NS4,online,2/4/2014,C,$18
1203311,GYS,mobile,5/26/2012,D,$25
1203312,73C,branch,8/17/2013,C,$6
1203313,/GW,mobile,6/22/2014,D,$6
1203314,25D,mobile,12/27/2014,C,$46
1203315,U5;,mobile,10/4/2013,C,$45
1203316,CE>,online,7/19/2013,C,$48
1203317,20B,online,12/18/2014,D,$20
1203318,XXB,online,8/3/2013,C,$31
1203319,DHV,online,5/15/2013,C,$29
1203320,2N0,mobile,10/5/2012,D,$29
1203321,S3W,mobile,12/9/2014,C,$48
1203322,4FU,online,6/23/2012,D,$10
1203323,C:C,mobile,7/15/2013,C,$42
1203324,77:,branch,10/11/2012,C,$27
1203325,G;Z,mobile,8/24/2013,C,$17
1203326,K3F,mobile,2/2/2013,D,$25
1203327,N>D,mobile,5/1/2012,D,$17
1203328,P=W,online,8/4/2013,C,$29
1203329,JX3,online,7/8/2013,D,$26
1203330,PKV,online,11/16/2014,C,$33
1203331,UYL,online,7/10/2013,C,$21
1203332,5?;,mobile,8/7/2014,D,$38
1203333,.TA,mobile,5/24/2014,C,$42
1203334,=SQ,online,9/26/2013,D,$37
1203335,=0R,mobile,7/20/2013,C,$33
1203336,?BF,branch,12/18/2014,C,$4
1203337,H?Q,mobile,12/22/2014,C,$34
1203338,U6Z,mobile,3/18/2012,D,$5
1203339,J1/,online,11/1/2013,C,$20
1203340,K7@,mobile,8/20/2014,C,$2
1203341,?7R,branch,12/12/2013,D,$2
1203342,9IR,mobile,11/3/2012,C,$42
1203343,J.U,mobile,5/2/2012,D,$16
1203344,S/<,mobile,9/4/2013,C,$5
1203345,OYD,online,6/26/2012,C,$42
1203346,K9E,online,8/7/2012,C,$37
1203347,M>2,online,7/21/2012,D,$39
1203348,9AM,online,8/7/2014,D,$10
1203349,WA4,mobile,10/11/2014,C,$48
1203350,=RU,mobile,11/3/2014,D,$10
1203351,LX7,online,2/21/2014,C,$23
1203352,;.F,mobile,5/1/2012,C,$30
1203353,=T2,branch,2/17/2012,D,$6
1203354,?YI,mobile,4/7/2012,C,$1
1203355,V57,mobile,11/7/2014,D,$39
1203356,1<<,mobile,7/8/2013,C,$38
1203357,;S2,online,2/24/2014,C,$15
1203358,ZG6,online,11/9/2014,C,$22
1203359,7A1,online,7/14/2012,D,$23
1203360,XXT,online,1/28/2012,C,$30
1203361,UN.,mobile,6/3/2013,C,$42
1203362,@JA,mobile,11/6/2014,D,$8
1203363,6</,online,6/1/2014,C,$16
1203364,9Y8,mobile,5/27/2012,D,$9
1203365,5K3,branch,2/9/2013,C,$17
1203366,N@<,mobile,10/24/2012,C,$45
1203367,L@6,mobile,9/12/2012,C,$29
1203368,5TG,online,6/10/2013,D,$18
1203369,A6W,mobile,1/6/2012,D,$2
1203370,YT7,branch,10/25/2013,C,$31
1203371,9YA,mobile,8/12/2012,D,$38
1203372,GL;,mobile,9/16/2012,C,$12
1203373,J;T,mobile,9/13/2012,C,$38
1203374,B.3,online,7/11/2012,D,$40
1203375,-0U,online,4/13/2014,C,$42
1203376,PNC,online,7/16/2014,D,$23
1203377,MEA,online,8/24/2013,C,$49
1203378,F>5,mobile,11/15/2013,C,$28
1203379,3L7,mobile,4/26/2012,C,$11
1203380,-8>,online,9/6/2013,D,$19
1203381,QL:,mobile,8/18/2012,C,$22
1203382,XY>,branch,9/14/2013,C,$31
1203383,1BY,mobile,1/11/2012,D,$49
1203384,X</,mobile,5/2/2012,C,$1
1203385,7YV,mobile,11/23/2013,D,$28
1203386,LOG,online,5/17/2013,C,$4
1203387,2LR,online,4/28/2013,C,$31
1203388,2<Z,online,10/25/2013,C,$7
1203389,DY8,online,12/11/2014,D,$34
1203390,A8B,mobile,9/24/2012,D,$5
1203391,62?,mobile,5/12/2012,C,$48
1203392,/DR,online,2/13/2012,D,$13
1203393,QA@,mobile,11/8/2012,C,$43
1203394,W3.,branch,9/8/2013,C,$31
1203395,5HD,mobile,2/26/2014,D,$17
1203396,TXM,mobile,9/11/2014,C,$46
1203397,SA6,online,9/18/2014,D,$27
1203398,0IG,mobile,10/7/2013,C,$27
1203399,YOH,branch,2/1/2012,C,$43
1203400,/@6,mobile,12/22/2014,C,$50
1203401,K01,mobile,5/12/2012,D,$19
1203402,G.W,mobile,7/25/2012,C,$34
1203403,9WH,online,6/15/2013,C,$10
1203404,ADS,online,5/25/2014,D,$34
1203405,69T,online,7/17/2012,C,$36
1203406,YRP,online,10/23/2012,D,$40
1203407,==V,mobile,5/19/2013,C,$50
1203408,8CF,mobile,11/7/2013,C,$36
1203409,ZT7,online,12/15/2012,C,$29
1203410,9J-,mobile,5/14/2012,D,$7
1203411,91E,branch,12/5/2012,D,$33
1203412,DZ1,mobile,5/20/2013,C,$22
1203413,/B/,mobile,5/26/2013,D,$15
1203414,C3-,mobile,10/19/2014,C,$39
1203415,L<Q,online,7/26/2014,C,$13
1203416,?/C,online,1/16/2014,D,$14
1203417,B2V,online,10/10/2014,C,$27
1203418,1-6,online,5/1/2013,D,$9
1203419,3CW,mobile,3/7/2013,C,$26
1203420,2H1,mobile,11/3/2013,C,$16
1203421,6XH,online,8/25/2013,C,$3
1203422,RIU,mobile,6/28/2012,D,$44
1203423,DA?,branch,11/10/2012,C,$4
1203424,0.S,mobile,1/22/2012,C,$9
1203425,8F;,mobile,2/26/2013,D,$24
1203426,2IV,online,7/4/2012,C,$2
1203427,YO6,mobile,11/9/2014,D,$50
1203428,BA5,branch,7/23/2014,C,$33
1203429,R@Q,mobile,5/15/2012,C,$9
1203430,RM/,mobile,10/14/2013,C,$8
1203431,HP/,mobile,3/1/2012,D,$18
1203432,NA0,online,2/19/2012,D,$42
1203433,GR/,online,2/17/2013,C,$38
1203434,HO7,online,8/26/2014,D,$7
1203435,FLQ,online,2/7/2014,C,$13
1203436,0T1,mobile,11/20/2013,C,$4
1203437,BM7,mobile,6/13/2012,D,$9
1203438,GBD,online,5/16/2012,C,$13
1203439,V1I,mobile,3/11/2014,D,$10
1203440,8TW,branch,7/19/2012,C,$43
1203441,9BF,mobile,2/13/2012,C,$34
1203442,R>/,mobile,8/1/2013,C,$22
1203443,:D;,mobile,3/19/2013,D,$22
1203444,JWK,online,11/18/2014,C,$12
1203445,I32,online,4/14/2013,C,$45
1203446,2QQ,online,6/14/2014,D,$11
1203447,?M/,online,9/11/2012,C,$5
1203448,.Q8,mobile,12/4/2012,D,$15
1203449,9MZ,mobile,4/22/2013,C,$16
1203450,-GD,online,2/7/2014,C,$4
1203451,7IN,mobile,8/17/2014,C,$5
1203452,W7Q,branch,8/13/2012,D,$23
1203453,/DF,mobile,7/15/2012,D,$6
1203454,?HG,mobile,10/5/2014,C,$23
1203455,6KM,online,3/26/2013,D,$22
1203456,POM,mobile,2/26/2013,C,$40
1203457,PDW,branch,2/3/2014,C,$46
1203458,XF9,mobile,10/2/2013,D,$20
1203459,9G.,mobile,3/16/2012,C,$24
1203460,GX=,mobile,2/14/2013,D,$36
1203461,2CD,online,4/25/2012,C,$6
1203462,QOG,online,2/18/2014,C,$23
1203463,P>5,online,6/9/2013,C,$17
1203464,29A,online,12/23/2013,D,$29
1203465,:7@,mobile,7/24/2014,C,$42
1203466,F2L,mobile,11/1/2013,C,$44
1203467,O0M,online,5/3/2013,D,$36
1203468,QO@,mobile,8/2/2013,C,$34
1203469,5;L,branch,12/5/2013,D,$32
1203470,WKP,mobile,8/19/2013,C,$37
1203471,G00,mobile,11/10/2014,C,$19
1203472,5XS,mobile,11/10/2014,C,$27
1203473,F<0,online,8/24/2013,D,$41
1203474,634,online,5/2/2013,D,$48
1203475,DGU,online,8/9/2013,C,$46
1203476,Z2N,online,9/15/2013,D,$42
1203477,G@7,mobile,5/1/2013,C,$6
1203478,C:D,mobile,11/9/2014,C,$17
1203479,H93,online,6/16/2014,D,$46
1203480,G>9,mobile,8/20/2013,C,$18
1203481,5H@,branch,11/6/2012,D,$35
1203482,1KO,mobile,12/4/2013,C,$6
1203483,BY7,mobile,7/9/2012,C,$23
1203484,@JT,online,6/25/2014,C,$7
1203485,R7T,mobile,9/8/2014,D,$2
1203486,J-U,branch,7/22/2013,C,$19
1203487,2PO,mobile,3/9/2014,C,$16
1203488,Z9C,mobile,2/12/2014,D,$29
1203489,9X>,mobile,9/6/2012,C,$15
1203490,6ES,online,1/5/2012,D,$25
1203491,LD1,online,5/8/2013,C,$14
1203492,3NC,online,7/14/2012,C,$39
1203493,GFB,online,8/6/2013,C,$32
1203494,J6H,mobile,10/28/2012,D,$26
1203495,QSJ,mobile,6/9/2014,D,$17
1203496,WQD,online,2/8/2012,C,$42
1203497,W.U,mobile,2/4/2012,D,$43
1203498,4AF,branch,2/28/2014,C,$41
1203499,;<B,mobile,11/23/2013,C,$29
1203500,7/J,mobile,12/13/2012,D,$45
1203501,9OO,mobile,8/18/2013,C,$18
1203502,O6J,online,5/21/2013,D,$42
1203503,NT:,online,3/14/2013,C,$35
1203504,UAT,online,3/7/2014,C,$5
1203505,0;>,online,6/19/2012,C,$50
1203506,6//,mobile,4/2/2012,D,$27
1203507,XCZ,mobile,1/26/2013,C,$49
1203508,X93,online,10/21/2014,C,$31
1203509,1LO,mobile,10/22/2014,D,$22
1203510,Z=A,branch,7/24/2014,C,$22
1203511,P4C,mobile,6/24/2012,D,$28
1203512,9.;,mobile,3/23/2014,C,$38
1203513,Q8S,online,12/16/2012,C,$8
1203514,XIP,mobile,3/16/2014,C,$13
1203515,NL@,branch,4/2/2013,D,$22
1203516,@B0,mobile,3/15/2014,D,$48
1203517,A2H,mobile,1/1/2014,C,$28
1203518,UBU,mobile,12/13/2012,D,$44
1203519,PDA,online,6/24/2012,C,$5
1203520,BJ-,online,4/15/2013,C,$47
1203521,@QM,online,3/19/2012,D,$15
1203522,;>T,online,7/24/2014,C,$11
1203523,2MR,mobile,7/1/2012,D,$20
1203524,>TF,mobile,3/24/2013,C,$43
1203525,I1G,online,7/15/2014,C,$20
1203526,7UJ,mobile,4/11/2013,C,$18
1203527,-RA,branch,10/10/2012,D,$34
1203528,X7G,mobile,2/2/2014,C,$40
1203529,VJC,mobile,9/18/2013,C,$5
1203530,OZ4,mobile,10/11/2012,D,$27
1203531,NB0,online,11/21/2012,C,$3
1203532,V3-,online,1/26/2013,D,$8
1203533,6F8,online,12/4/2012,C,$24
1203534,PAQ,online,7/19/2013,C,$3
1203535,AIM,mobile,3/14/2014,C,$26
1203536,VNM,mobile,12/3/2014,D,$40
1203537,/T3,online,12/14/2013,D,$47
1203538,D/P,mobile,8/15/2013,C,$27
1203539,>1;,branch,9/24/2014,D,$3
1203540,GCL,mobile,2/15/2014,C,$36
1203541,?1S,mobile,3/10/2014,C,$15
1203542,GCK,online,3/10/2013,D,$23
1203543,KBO,mobile,10/28/2013,C,$47
1203544,MDS,branch,12/10/2012,D,$21
1203545,@T0,mobile,11/9/2012,C,$50
1203546,RC.,mobile,7/11/2014,C,$30
1203547,MEN,mobile,1/15/2013,C,$22
1203548,U8A,online,6/4/2013,D,$10
1203549,EJT,online,12/13/2012,C,$28
1203550,QRG,online,4/5/2014,C,$9
1203551,UPM,online,9/5/2013,D,$14
1203552,J.6,mobile,7/26/2012,C,$4
1203553,GOU,mobile,11/1/2012,D,$33
1203554,9IQ,online,1/11/2014,C,$39
1203555,4/7,mobile,6/23/2013,C,$12
1203556,7FI,branch,6/3/2014,C,$45
1203557,ZNU,mobile,7/27/2012,D,$43
1203558,RHB,mobile,3/6/2014,D,$11
1203559,NJN,mobile,7/14/2012,C,$49
1203560,>U.,online,10/1/2012,D,$36
1203561,2SM,online,10/28/2013,C,$35
1203562,35/,online,4/16/2013,C,$18
1203563,SM;,online,8/18/2013,D,$11
1203564,8/Z,mobile,1/23/2014,C,$45
1203565,@6S,mobile,5/12/2012,D,$16
1203566,ATI,online,4/28/2013,C,$27
1203567,5HM,mobile,6/26/2014,C,$35
1203568,IN1,branch,11/9/2012,C,$2
1203569,-/S,mobile,1/11/2014,D,$32
1203570,KWW,mobile,3/14/2014,C,$10
1203571,CT>,online,7/6/2013,C,$12
1203572,5.S,mobile,10/7/2014,D,$7
1203573,EVC,branch,11/7/2014,C,$17
1203574,E8C,mobile,3/5/2013,D,$31
1203575,N@<,mobile,4/26/2012,C,$36
1203576,VC1,mobile,7/22/2013,C,$13
1203577,H2@,online,10/28/2013,C,$25
1203578,3U<,online,9/1/2012,D,$12
1203579,F5=,online,11/7/2013,D,$9
1203580,02K,online,10/4/2012,C,$47
1203581,J0?,mobile,1/23/2012,D,$6
1203582,;R=,mobile,2/5/2014,C,$15
1203583,KIU,online,6/4/2013,C,$17
1203584,DKA,mobile,6/10/2013,D,$29
1203585,B6/,branch,9/22/2014,C,$31
1203586,?FR,mobile,1/8/2012,D,$42
1203587,-:Z,mobile,5/22/2014,C,$5
1203588,ODW,mobile,6/22/2013,C,$3
1203589,M1S,online,10/24/2014,C,$33
1203590,-I/,online,7/13/2012,D,$29
1203591,-BS,online,10/20/2014,C,$45
1203592,..C,online,11/7/2014,C,$30
1203593,-5R,mobile,12/10/2013,D,$18
1203594,/16,mobile,3/10/2012,C,$20
1203595,PF9,online,2/14/2012,D,$23
1203596,IFY,mobile,11/5/2012,C,$50
1203597,1<.,branch,1/11/2014,C,$19
1203598,23.,mobile,3/22/2014,C,$39
1203599,L:7,mobile,2/7/2012,D,$46
1203600,<@>,online,10/7/2014,D,$30
1203601,GNH,mobile,10/18/2014,C,$17
1203602,?B7,branch,10/12/2012,D,$37
1203603,HSO,mobile,1/3/2013,C,$48
1203604,;XO,mobile,1/10/2014,C,$33
1203605,W9N,mobile,2/7/2012,D,$46
1203606,0=F,online,4/26/2012,C,$38
1203607,VI0,online,10/9/2014,D,$44
1203608,?VB,online,4/19/2012,C,$23
1203609,90J,online,9/28/2012,C,$2
1203610,H?E,mobile,7/4/2013,C,$35
1203611,XCS,mobile,3/23/2012,D,$16
1203612,L=Z,online,1/15/2014,C,$27
1203613,AMQ,mobile,9/2/2014,C,$24
1203614,SZ<,branch,9/15/2012,D,$33
1203615,-W7,mobile,4/6/2013,C,$20
1203616,FWB,mobile,2/18/2014,D,$34
1203617,9Q<,mobile,9/9/2013,C,$41
1203618,PT6,online,7/7/2012,C,$13
1203619,L3E,online,11/23/2014,C,$31
1203620,TH1,online,10/5/2013,D,$26
1203621,G?L,online,10/6/2014,D,$5
1203622,;>R,mobile,9/22/2014,C,$30
1203623,DO7,mobile,2/7/2014,D,$45
1203624,95B,online,7/9/2013,C,$34
1203625,98U,mobile,3/12/2013,C,$17
1203626,F4?,branch,4/28/2013,D,$1
1203627,XEU,mobile,11/1/2012,C,$28
1203628,9MC,mobile,9/25/2012,D,$50
1203629,4=Q,online,2/7/2014,C,$48
1203630,V<7,mobile,9/27/2013,C,$23
1203631,7HV,branch,8/9/2013,C,$34
1203632,U0T,mobile,7/28/2013,D,$1
1203633,GKY,mobile,12/7/2014,C,$7
1203634,MF/,mobile,2/7/2014,C,$10
1203635,O;2,online,3/21/2013,D,$47
1203636,RCF,online,2/16/2013,C,$6
1203637,GIA,online,4/18/2012,D,$37
1203638,/PO,online,6/18/2012,C,$34
1203639,ZE8,mobile,11/10/2012,C,$32
1203640,21>,mobile,11/25/2014,C,$50
1203641,=YJ,online,4/13/2014,D,$9
1203642,PQ?,mobile,8/28/2014,D,$3
1203643,SJ:,branch,8/5/2014,C,$46
1203644,3/G,mobile,8/25/2014,D,$6
1203645,12Y,mobile,12/16/2013,C,$29
1203646,ULM,mobile,12/24/2013,C,$42
1203647,I9K,online,3/26/2014,D,$32
1203648,A8Y,online,12/24/2014,C,$47
1203649,:AT,online,10/3/2013,D,$35
1203650,O4G,online,1/16/2012,C,$1
1203651,Z;G,mobile,12/27/2014,C,$26
1203652,VK3,mobile,1/17/2014,C,$34
1203653,M3C,online,9/1/2012,D,$47
1203654,DEB,mobile,2/23/2014,C,$16
1203655,BLI,branch,2/28/2012,C,$28
1203656,807,mobile,11/2/2014,D,$31
1203657,BY9,mobile,7/8/2014,C,$20
1203658,PNP,online,6/24/2013,D,$35
1203659,.OS,mobile,10/12/2012,C,$7
1203660,@NN,branch,10/25/2012,C,$44
1203661,EQQ,mobile,11/7/2013,C,$2
1203662,7EU,mobile,11/1/2013,D,$5
1203663,PUU,mobile,8/14/2012,D,$47
1203664,F4/,online,2/19/2013,C,$38
1203665,2Z:,online,3/27/2013,D,$21
1203666,JVD,online,3/27/2012,C,$18
1203667,I3O,online,2/12/2012,C,$21
1203668,?8>,mobile,7/10/2013,D,$15
1203669,EUW,mobile,4/10/2013,C,$47
1203670,8BN,online,6/15/2014,D,$36
1203671,Y=9,mobile,5/19/2012,C,$33
1203672,Y>O,branch,9/7/2012,C,$1
1203673,L1Y,mobile,10/26/2013,C,$30
1203674,6Z-,mobile,4/24/2014,D,$33
1203675,F:9,mobile,12/28/2014,C,$16
1203676,VFK,online,1/26/2014,C,$39
1203677,@42,online,6/2/2014,D,$32
1203678,I>6,online,6/17/2013,C,$17
1203679,0:8,online,11/12/2014,D,$39
1203680,LFI,mobile,6/20/2014,C,$41
1203681,8<.,mobile,8/9/2012,C,$35
1203682,DVV,online,1/9/2014,C,$47
1203683,8@W,mobile,7/12/2014,D,$41
1203684,1LZ,branch,7/3/2012,D,$50
1203685,A8X,mobile,11/24/2013,C,$45
1203686,T?N,mobile,12/28/2013,D,$37
1203687,K8L,online,12/11/2014,C,$9
1203688,W5A,mobile,4/6/2012,C,$34
1203689,NSF,branch,10/23/2013,D,$44
1203690,CM0,mobile,11/27/2012,C,$31
1203691,RRH,mobile,11/4/2013,D,$47
1203692,W=K,mobile,10/10/2013,C,$28
1203693,VM-,online,12/23/2012,C,$31
1203694,RDK,online,3/25/2013,C,$35
1203695,54H,online,7/26/2012,D,$17
1203696,A72,online,5/23/2013,C,$2
1203697,.V-,mobile,6/4/2012,C,$46
1203698,2-6,mobile,1/5/2013,D,$31
1203699,Q6V,online,1/13/2012,C,$12
1203700,M74,mobile,1/24/2012,D,$3
1203701,NC/,branch,11/28/2012,C,$2
1203702,162,mobile,9/18/2012,C,$32
1203703,LDE,mobile,1/23/2014,C,$50
1203704,SNT,mobile,11/26/2012,D,$47
1203705,>@G,online,10/28/2013,D,$29
1203706,X8X,online,8/27/2013,C,$14
1203707,Q=Q,online,3/1/2013,D,$7
1203708,LGE,online,8/16/2012,C,$36
1203709,WQ/,mobile,4/28/2013,C,$38
1203710,RJW,mobile,11/20/2013,D,$35
1203711,U5E,online,5/7/2013,C,$6
1203712,<OW,mobile,11/3/2012,D,$43
1203713,77.,branch,2/11/2013,C,$35
1203714,V=K,mobile,8/6/2013,C,$21
1203715,Q?Y,mobile,5/18/2014,C,$28
1203716,7>2,online,1/13/2013,D,$43
1203717,;W4,mobile,4/28/2013,C,$14
1203718,:K;,branch,10/28/2012,C,$2
1203719,HZ.,mobile,11/13/2013,D,$15
1203720,F<K,mobile,1/12/2012,C,$38
1203721,UX=,mobile,6/4/2013,D,$27
1203722,A;8,online,6/22/2012,C,$37
1203723,6PK,online,11/28/2014,C,$22
1203724,FT8,online,6/24/2012,C,$21
1203725,9@B,online,5/14/2012,D,$35
1203726,IJ>,mobile,9/5/2014,D,$17
1203727,ZPI,mobile,9/22/2012,C,$13
1203728,604,online,4/7/2014,D,$20
1203729,3Z1,mobile,8/2/2014,C,$3
1203730,-94,branch,9/23/2012,C,$45
1203731,U>1,mobile,2/8/2014,D,$38
1203732,VEO,mobile,5/28/2013,C,$9
1203733,8V0,mobile,12/24/2012,D,$11
1203734,DP.,online,8/17/2013,C,$44
1203735,4T5,online,8/7/2013,C,$20
1203736,D-K,online,11/18/2014,C,$9
1203737,=W2,online,6/11/2014,D,$27
1203738,SW6,mobile,10/24/2014,C,$44
1203739,Y9?,mobile,6/17/2014,C,$7
1203740,5.X,online,12/25/2013,D,$43
1203741,ZD.,mobile,3/19/2012,C,$46
1203742,M-R,branch,2/25/2014,D,$24
1203743,=QY,mobile,4/22/2012,C,$24
1203744,DXX,mobile,12/8/2014,C,$1
1203745,4TH,online,6/15/2014,C,$48
1203746,64B,mobile,2/22/2014,D,$23
1203747,>./,branch,7/6/2014,D,$9
1203748,Z7I,mobile,6/8/2013,C,$24
1203749,KJT,mobile,10/26/2012,D,$38
1203750,V>1,mobile,10/14/2012,C,$41
1203751,NC.,online,12/20/2013,C,$5
1203752,QI/,online,4/11/2012,D,$21
1203753,ZTY,online,5/19/2012,C,$14
1203754,//:,online,4/13/2012,D,$44
1203755,C5U,mobile,7/7/2012,C,$31
1203756,4>R,mobile,10/3/2014,C,$30
1203757,F:K,online,10/20/2013,C,$45
1203758,FY=,mobile,10/16/2014,D,$30
1203759,.?8,branch,12/15/2014,C,$22
1203760,G81,mobile,10/17/2014,C,$41
1203761,R:@,mobile,5/12/2013,D,$44
1203762,<QS,mobile,3/20/2014,C,$36
1203763,W8O,online,9/27/2012,D,$37
1203764,QLS,online,3/23/2012,C,$11
1203765,Y:W,online,8/2/2013,C,$12
1203766,OL6,online,1/23/2014,C,$31
1203767,O8?,mobile,9/16/2012,D,$41
1203768,:J4,mobile,4/14/2014,D,$48
1203769,7GM,online,6/7/2012,C,$5
1203770,=/1,mobile,12/21/2014,D,$13
1203771,P/K,branch,6/15/2014,C,$6
1203772,TP>,mobile,7/12/2014,C,$34
1203773,6Z4,mobile,7/23/2013,D,$49
1203774,=?A,online,2/12/2013,C,$20
1203775,5;O,mobile,11/6/2014,D,$47
1203776,RB@,branch,10/12/2012,C,$9
1203777,0OD,mobile,7/11/2014,C,$17
1203778,ILK,mobile,6/8/2012,C,$10
1203779,HYY,mobile,9/1/2013,D,$30
1203780,:4Q,online,5/13/2012,C,$44
1203781,TTI,online,9/11/2014,C,$31
1203782,D@B,online,7/18/2013,D,$3
1203783,3X:,online,7/25/2014,C,$7
1203784,3=F,mobile,6/19/2014,D,$30
1203785,I8C,mobile,12/7/2013,C,$27
1203786,@.P,online,9/21/2012,C,$10
1203787,XW5,mobile,6/1/2014,C,$50
1203788,U7O,branch,7/21/2014,D,$48
1203789,-US,mobile,3/4/2012,D,$30
1203790,31O,mobile,5/27/2013,C,$41
1203791,;WX,mobile,6/1/2014,D,$12
1203792,GU0,online,9/6/2012,C,$5
1203793,;LG,online,6/14/2013,C,$41
1203794,U31,online,7/1/2012,D,$33
1203795,<47,online,7/24/2013,C,$16
1203796,EHP,mobile,2/21/2012,D,$37
1203797,ALN,mobile,5/28/2014,C,$16
1203798,2?<,online,5/13/2013,C,$41
1203799,FYX,mobile,5/7/2013,C,$50
1203800,<>W,branch,8/23/2012,D,$34
1203801,S9T,mobile,9/18/2013,C,$48
1203802,=E4,mobile,4/15/2012,C,$30
1203803,GO=,online,3/15/2014,D,$38
1203804,T=X,mobile,8/1/2014,C,$11
1203805,@@;,branch,11/4/2013,D,$23
1203806,N3N,mobile,10/11/2013,C,$2
1203807,5FS,mobile,10/18/2014,C,$37
1203808,45R,mobile,12/10/2014,C,$30
1203809,9ZI,online,8/2/2012,D,$3
1203810,ZMA,online,12/7/2013,D,$27
1203811,J3@,online,8/4/2013,C,$21
1203812,BE/,online,7/10/2012,D,$26
1203813,JLC,mobile,11/5/2012,C,$4
1203814,BVP,mobile,6/7/2013,C,$33
1203815,;6K,online,8/17/2012,D,$9
1203816,K4<,mobile,7/21/2014,C,$9
1203817,=Y?,branch,7/11/2012,D,$31
1203818,-S7,mobile,10/22/2012,C,$21
1203819,6QQ,mobile,10/11/2013,C,$31
1203820,W8I,mobile,11/3/2012,C,$37
1203821,/DM,online,3/20/2012,D,$3
1203822,R@M,online,2/19/2012,C,$21
1203823,MH>,online,11/4/2013,C,$23
1203824,.O0,online,9/4/2013,D,$1
1203825,OL=,mobile,6/12/2012,C,$44
1203826,CIC,mobile,4/14/2012,D,$37
1203827,1TK,online,6/1/2012,C,$22
1203828,2?H,mobile,6/3/2012,C,$7
1203829,OE9,branch,5/19/2012,C,$43
1203830,@1F,mobile,8/19/2013,D,$14
1203831,/0?,mobile,12/27/2012,D,$35
1203832,K:-,online,3/3/2012,C,$3
1203833,ML=,mobile,10/26/2013,D,$46
1203834,KVI,branch,10/10/2014,C,$23
1203835,.UY,mobile,2/9/2012,C,$40
